title,link,text,fund_name,action,target,stock_name,date
"Buy Data Patterns (India), target price Rs 1555: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-data-patterns-india-target-price-rs-1555-icici-direct/articleshow/98648320.cms,"Data Patterns (India), incorporated in the year 1998, is a Large Cap company (having a market cap of Rs 6851.11 Crore) operating in General sector.",ICICI Direct,Buy,1555,Data Patterns (India),2023-03-15
"Buy UTI Asset Management Company, target price Rs 1100: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-uti-asset-management-company-target-price-rs-1100-jm-financial/articleshow/98648203.cms,"Promoters held 0 per cent stake in the company as of 31-Dec-2022, while FIIs owned 6.26 per cent, DIIs 24.82 per cent.",JM Financial,Buy,1100,UTI Asset Management Company,2023-03-15
"Buy Nippon Life India Asset Management, target price Rs 340: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-nippon-life-india-asset-management-target-price-rs-340-jm-financial/articleshow/98647849.cms,"Promoters held 73.66 per cent stake in the company as of 31-Dec-2022, while FIIs owned 5.77 per cent, DIIs 9.06 per cent.",JM Financial,Buy,340,Nippon Life India Asset Management,2023-03-15
"Buy HDFC Asset Management Company, target price Rs 2550: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-asset-management-company-target-price-rs-2550-jm-financial/articleshow/98647775.cms,"Promoters held 62.78 per cent stake in the company as of 31-Dec-2022, while FIIs owned 12.09 per cent, DIIs 13.4 per cent.",JM Financial,Buy,2550,HDFC Asset Management Company,2023-03-15
"Buy Bharat Petroleum Corporation, target price Rs 354: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-petroleum-corporation-target-price-rs-354-sharekhan-by-bnp-paribas/articleshow/98647490.cms,Taken support at 61.82% Fibonacci retracement ofprevious impulse and started next leg of up move.,Sharekhan by BNP Paribas,Buy,354,Bharat Petroleum Corporation,2023-03-15
"Buy Sun Pharmaceutical Industries, target price Rs 1000: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sun-pharmaceutical-industries-target-price-rs-1000-sharekhan-by-bnp-paribas/articleshow/98647421.cms,"Sun Pharmaceutical Industries, incorporated in the year 1993, is a Large Cap company (having a market cap of Rs 229664.34 Crore) operating in Pharmaceuticals sector.",Sharekhan by BNP Paribas,Buy,1000,Sun Pharmaceutical Industries,2023-03-15
"Buy NCC, target price Rs 104: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ncc-target-price-rs-104-sharekhan-by-bnp-paribas/articleshow/98647287.cms,Consolidation after a sharp rise provides an opportunity to participate in the next leg of up move.,Sharekhan by BNP Paribas,Buy,104,NCC,2023-03-15
"Buy Kalpataru Power Transmissions, target price Rs 695: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-kalpataru-power-transmissions-target-price-rs-695-sharekhan-by-bnp-paribas/articleshow/98627326.cms,"Kalpataru Power Transmissions, incorporated in the year 1981, is a Mid Cap company (having a market cap of Rs 9449.49 Crore) operating in Power sector.",Sharekhan by BNP Paribas,Buy,695,Kalpataru Power Transmissions,2023-03-14
"Buy IndusInd Bank, target price Rs 1400: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1400-sharekhan-by-bnp-paribas/articleshow/98626775.cms,"IndusInd Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 83120.62 Crore).",Sharekhan by BNP Paribas,Buy,1400,IndusInd Bank,2023-03-14
"Buy Century Plyboards (India), target price Rs 700: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-century-plyboards-india-target-price-rs-700-jm-financial/articleshow/98625855.cms,The brokerage is bullish on the company as it is the only player offering entire wood panel product range.,JM Financial,Buy,700,Century Plyboards (India),2023-03-14
"Hold Greenlam Industries, target price Rs 330: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-greenlam-industries-target-price-rs-330-jm-financial/articleshow/98625692.cms,"Greenlam Industries, incorporated in the year 2013, is a Small Cap company (having a market cap of Rs 4006.61 Crore) operating in Building Materials sector.",JM Financial,Hold,330,Greenlam Industries,2023-03-14
"Buy Greenpanel Industries, target price Rs 510: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-greenpanel-industries-target-price-rs-510-jm-financial/articleshow/98625161.cms,"Greenpanel Industries, incorporated in the year 2017, is a Small Cap company (having a market cap of Rs 3437.25 Crore) operating in Building Materials sector.",JM Financial,Buy,510,Greenpanel Industries,2023-03-14
"Buy Greenply Industries, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-greenply-industries-target-price-rs-220-jm-financial/articleshow/98624867.cms,"Greenply Industries, incorporated in the year 1990, is a Small Cap company (having a market cap of Rs 1699.94 Crore) operating in Building Materials sector.",JM Financial,Buy,220,Greenply Industries,2023-03-14
"Buy Punjab National Bank, target price Rs 64: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-punjab-national-bank-target-price-rs-64-sharekhan-by-bnp-paribas/articleshow/98624123.cms,The improvement in the bank’s core RoA is expected to drive strong outperformance in the near to medium term.,Sharekhan by BNP Paribas,Buy,64,Punjab National Bank,2023-03-14
"Buy GNA Axles, target price Rs 1121: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gna-axles-target-price-rs-1121-sharekhan-by-bnp-paribas/articleshow/98623876.cms,"GNA Axles, incorporated in the year 1993, is a Small Cap company (having a market cap of Rs 1879.62 Crore) operating in Auto Ancillaries sector.",Sharekhan by BNP Paribas,Buy,1121,GNA Axles,2023-03-14
"Buy PNC Infratech, target price Rs 390: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-pnc-infratech-target-price-rs-390-sharekhan-by-bnp-paribas/articleshow/98623645.cms,"PNC Infratech, incorporated in the year 1999, is a Mid Cap company (having a market cap of Rs 7263.91 Crore) operating in Infrastructure sector.",Sharekhan by BNP Paribas,Buy,390,PNC Infratech,2023-03-14
"Buy Bosch, target price Rs 20970: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bosch-target-price-rs-20970-icici-direct/articleshow/98622921.cms,"Bosch, incorporated in the year 1951, is a Large Cap company (having a market cap of Rs 53203.72 Crore) operating in Auto Ancillaries sector.",ICICI Direct,Buy,20970,Bosch,2023-03-14
"Buy Voltamp Transformers, target price Rs 3610: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-voltamp-transformers-target-price-rs-3610-icici-securities/articleshow/98622212.cms,"Voltamp Transformers, incorporated in the year 1967, is a Small Cap company (having a market cap of Rs 2724.14 Crore) operating in Power sector.",ICICI Securities,Buy,3610,Voltamp Transformers,2023-03-14
"Sell Eicher Motors, target price Rs 3003: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/sell-eicher-motors-target-price-rs-3003-icici-direct/articleshow/98621979.cms,"Eicher Motors, incorporated in the year 1982, is a Large Cap company (having a market cap of Rs 82956.82 Crore) operating in Auto sector.",ICICI Direct,Sell,3003,Eicher Motors,2023-03-14
"Buy Hindustan Petroleum Corporation, target price Rs 230.7: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-petroleum-corporation-target-price-rs-230-7-icici-direct/articleshow/98621734.cms,Price sustaining above recent supply line breakout area and 20 days EMA signaling positive bias.,ICICI Direct,Buy,230.7,Hindustan Petroleum Corporation,2023-03-14
"Sell Escorts Kubota, target price Rs 1865: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/sell-escorts-kubota-target-price-rs-1865-icici-securities/articleshow/98621577.cms,"Escorts Kubota, incorporated in the year 1944, is a Mid Cap company (having a market cap of Rs 25412.42 Crore) operating in Auto sector.",ICICI Securities,Sell,1865,Escorts Kubota,2023-03-14
"Buy Balrampur Chini Mills, target price Rs 417: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-balrampur-chini-mills-target-price-rs-417-icici-securities/articleshow/98621468.cms,"Balrampur Chini Mills, incorporated in the year 1975, is a Mid Cap company (having a market cap of Rs 8181.45 Crore) operating in Sugar sector.",ICICI Securities,Buy,417,Balrampur Chini Mills,2023-03-14
"Buy NTPC, target price Rs 187: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-187-icici-securities/articleshow/98621329.cms,Price in uptrend sustaining above the recent rangebreakout area and 20 days EMA.,ICICI Securities,Buy,187,NTPC,2023-03-14
"Buy Ajanta Pharma, target price Rs 1410: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ajanta-pharma-target-price-rs-1410-motilal-oswal-financial-services/articleshow/98599617.cms,"Ajanta Pharma, incorporated in the year 1979, is a Mid Cap company (having a market cap of Rs 15546.07 Crore) operating in Pharmaceuticals sector.",Motilal Oswal Financial Services,Buy,1410,Ajanta Pharma,2023-03-13
"Buy IndusInd Bank, target price Rs 1450: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1450-motilal-oswal-financial-services/articleshow/98599252.cms,"IndusInd Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 83217.54 Crore).",Motilal Oswal Financial Services,Buy,1450,IndusInd Bank,2023-03-13
"Buy Bank of Baroda, target price Rs 240: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bank-of-baroda-target-price-rs-240-motilal-oswal-financial-services/articleshow/98599063.cms,"Bank of Baroda, incorporated in the year 1911, is a banking company (having a market cap of Rs 87189.17 Crore).",Motilal Oswal Financial Services,Buy,240,Bank of Baroda,2023-03-13
"Buy Power Grid Corporation of India, target price Rs 255: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-power-grid-corporation-of-india-target-price-rs-255-jm-financial/articleshow/98598643.cms,"Power Grid Corporation of India, incorporated in the year 1989, is a Large Cap company (having a market cap of Rs 159005.45 Crore) operating in Power sector.",JM Financial,Buy,255,Power Grid Corporation of India,2023-03-13
"Buy NTPC, target price Rs 205: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-205-jm-financial/articleshow/98598464.cms,"NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 175121.79 Crore) operating in Power sector.",JM Financial,Buy,205,NTPC,2023-03-13
"Reduce Indigo Paints, target price Rs 980: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-indigo-paints-target-price-rs-980-icici-securities/articleshow/98598036.cms,"Indigo Paints, incorporated in the year 2000, is a Small Cap company (having a market cap of Rs 4940.28 Crore) operating in Building Materials sector.",ICICI Securities,Reduce,980,Indigo Paints,2023-03-13
"Buy Akzo Nobel India, target price Rs 2800: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-akzo-nobel-india-target-price-rs-2800-icici-securities/articleshow/98597861.cms,"Akzo Nobel India, incorporated in the year 1954, is a Mid Cap company (having a market cap of Rs 10541.90 Crore) operating in Building Materials sector.",ICICI Securities,Buy,2800,Akzo Nobel India,2023-03-13
"Reduce Kansai Nerolac Paints, target price Rs 385: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-kansai-nerolac-paints-target-price-rs-385-icici-securities/articleshow/98597692.cms,"Kansai Nerolac Paints, incorporated in the year 1920, is a Large Cap company (having a market cap of Rs 21766.97 Crore) operating in Building Materials sector.",ICICI Securities,Reduce,385,Kansai Nerolac Paints,2023-03-13
"Reduce Berger Paints (India), target price Rs 505: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-berger-paints-india-target-price-rs-505-icici-securities/articleshow/98597540.cms,"Promoters held 75 per cent stake in the company as of 31-Dec-2022, while FIIs owned 11.11 per cent, DIIs 2.89 per cent.",ICICI Securities,Reduce,505,Berger Paints (India),2023-03-13
"Reduce Asian Paints, target price Rs 2650: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-asian-paints-target-price-rs-2650-icici-securities/articleshow/98597365.cms,"Asian Paints, incorporated in the year 1945, is a Large Cap company (having a market cap of Rs 271146.03 Crore) operating in Building Materials sector.",ICICI Securities,Reduce,2650,Asian Paints,2023-03-13
"Reduce Tech Mahindra, target price Rs 971: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-tech-mahindra-target-price-rs-971-icici-securities/articleshow/98597141.cms,The brokerage continues to maintain REDUCE rating on TechM because it believe that the company has room for improving its digital capabilities and in order to revive growth it will have to invest in building digital capabilities.,ICICI Securities,Reduce,971,Tech Mahindra,2023-03-13
"Buy Sterling and Wilson Renewable Energy, target price Rs 377: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sterling-and-wilson-renewable-energy-target-price-rs-377-axis-securities/articleshow/98596609.cms,"Sterling and Wilson Renewable Energy, incorporated in the year 2017, is a Mid Cap company (having a market cap of Rs 6343.35 Crore) operating in Engineering sector.",Axis Securities,Buy,377,Sterling and Wilson Renewable Energy,2023-03-13
"Buy Hindustan Aeronautics, target price Rs 3085: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-aeronautics-target-price-rs-3085-axis-securities/articleshow/98596374.cms,"Hindustan Aeronautics, incorporated in the year 1963, is a Large Cap company (having a market cap of Rs 96067.86 Crore) operating in Defence sector.",Axis Securities,Buy,3085,Hindustan Aeronautics,2023-03-13
